source;kode_mk;clo_id;skill_text;skill_type;original_clo
ITS;ADSD677;CLO1;struktur data;HSkill;ADSD677: Mampu melakukan penilaian kompleksitas algoritma, mendesain solusi secara komprehensif dengan pendekatan pemrograman berorientasi objek, mema
ITS;ADSD677;CLO1;algoritma;HSkill;ADSD677: Mampu melakukan penilaian kompleksitas algoritma, mendesain solusi secara komprehensif dengan pendekatan pemrograman berorientasi objek, mema
ITS;ADSD677;CLO1;desain;HSkill;ADSD677: Mampu melakukan penilaian kompleksitas algoritma, mendesain solusi secara komprehensif dengan pendekatan pemrograman berorientasi objek, mema
ITS;ADSD677;CLO1;algoritma;HSkill;ADSD677: Mampu melakukan penilaian kompleksitas algoritma, mendesain solusi secara komprehensif dengan pendekatan pemrograman berorientasi objek, mema
ITS;ADSD677;CLO1;struktur data;HSkill;ADSD677: Mampu melakukan penilaian kompleksitas algoritma, mendesain solusi secara komprehensif dengan pendekatan pemrograman berorientasi objek, mema
ITS;FD704;CLO1;infrastruktur;HSkill;FD704: Mampu memahami potensi ancaman data dan infrastruktur serta menganalisis alternatif solusi untuk melindungi data dan infrastruktur sistem, sert
ITS;FD704;CLO1;infrastruktur;HSkill;FD704: Mampu memahami potensi ancaman data dan infrastruktur serta menganalisis alternatif solusi untuk melindungi data dan infrastruktur sistem, sert
ITS;FD704;CLO1;implementasi;HSkill;FD704: Mampu memahami potensi ancaman data dan infrastruktur serta menganalisis alternatif solusi untuk melindungi data dan infrastruktur sistem, sert
ITS;FD704;CLO1;pengembangan keamanan data;HSkill;FD704: Mampu memahami potensi ancaman data dan infrastruktur serta menganalisis alternatif solusi untuk melindungi data dan infrastruktur sistem, sert
ITS;FD704;CLO1;infrastruktur sistem,;HSkill;FD704: Mampu memahami potensi ancaman data dan infrastruktur serta menganalisis alternatif solusi untuk melindungi data dan infrastruktur sistem, sert
ITS;IT052;CLO1;sistem komputer,;HSkill;IT052: Mampu memahami dasar-sadar sistem komputer, perangkat keras komputer, perangkat lunak dasar, serta dasar jaringan komputer.
ITS;IT052;CLO1;perangkat keras komputer,;HSkill;IT052: Mampu memahami dasar-sadar sistem komputer, perangkat keras komputer, perangkat lunak dasar, serta dasar jaringan komputer.
ITS;IT052;CLO1;perangkat lunak;HSkill;IT052: Mampu memahami dasar-sadar sistem komputer, perangkat keras komputer, perangkat lunak dasar, serta dasar jaringan komputer.
ITS;IT052;CLO1;jaringan komputer.;HSkill;IT052: Mampu memahami dasar-sadar sistem komputer, perangkat keras komputer, perangkat lunak dasar, serta dasar jaringan komputer.
ITS;MLTI487;CLO1;Manajemen Layanan TI.;HSkill;MLTI487: Mampu menjelaskan konsep dan model penting terkait Manajemen Layanan TI.
ITS;MLTI487;CLO2;Manajemen Layanan TI,;HSkill;MLTI487: Mampu menjelaskan 34 praktik Manajemen Layanan TI, termasuk: Objektif, konsep-konsep terkait, sumber-sumber yang terlibat (proses dan stream 
ITS;SITI927;CLO1;teknologi informasi;HSkill;SITI927: Mampu menjelaskan konsep teknologi informasi sebagai aset strategis dan keuntungan kompetitif, serta memahami transformasi digital dan contoh
ITS;SITI927;CLO1;transformasi digital;HSkill;SITI927: Mampu menjelaskan konsep teknologi informasi sebagai aset strategis dan keuntungan kompetitif, serta memahami transformasi digital dan contoh
ITS;SITI927;CLO3;strategi TI;HSkill;SITI927: Mampu merumuskan strategi TI dengan menggunakan metode
ITS;SITI927;CLO4;Enterprise Architecture;HSkill;SITI927: Mampu merancang Enterprise Architecture dengan menggunakan kerangka kerja TOGAF dan tool EA.
ITS;SITI927;CLO4;TOGAF;Tech;SITI927: Mampu merancang Enterprise Architecture dengan menggunakan kerangka kerja TOGAF dan tool EA.
ITS;PAI936;CLO1;keamanan informasi;HSkill;PAI936: Mampu memahami pengetahuan mengenai keamanan informasi serta mengemukakan teknik dan metode proteksi fisik, technical, dan lingkungan aset inf
ITS;PAI936;CLO1;proteksi fisik,;HSkill;PAI936: Mampu memahami pengetahuan mengenai keamanan informasi serta mengemukakan teknik dan metode proteksi fisik, technical, dan lingkungan aset inf
ITS;PAI936;CLO1;technical,;HSkill;PAI936: Mampu memahami pengetahuan mengenai keamanan informasi serta mengemukakan teknik dan metode proteksi fisik, technical, dan lingkungan aset inf
ITS;PST697;CLO1;sistem pengendalian internal,;HSkill;PST697: Mampu memahami konsep sistem pengendalian internal, Tatakelola TI, serta COBIT sebagai kerangka kerja Tatakelola TI, serta memahami dasar-dasa
ITS;PST697;CLO1;Tatakelola TI,;HSkill;PST697: Mampu memahami konsep sistem pengendalian internal, Tatakelola TI, serta COBIT sebagai kerangka kerja Tatakelola TI, serta memahami dasar-dasa
ITS;PST697;CLO1;COBIT;Tech;PST697: Mampu memahami konsep sistem pengendalian internal, Tatakelola TI, serta COBIT sebagai kerangka kerja Tatakelola TI, serta memahami dasar-dasa
ITS;PST697;CLO1;Tatakelola TI,;HSkill;PST697: Mampu memahami konsep sistem pengendalian internal, Tatakelola TI, serta COBIT sebagai kerangka kerja Tatakelola TI, serta memahami dasar-dasa
ITS;PST697;CLO1;audit TI.;HSkill;PST697: Mampu memahami konsep sistem pengendalian internal, Tatakelola TI, serta COBIT sebagai kerangka kerja Tatakelola TI, serta memahami dasar-dasa
ITS;PST697;CLO5;teknologi informasi.;HSkill;PST697: Mampu memahami tahapan-tahapan audit lingkungan teknologi informasi.
ITS;PST944;CLO1;tatakelola keamanan informasi,;HSkill;PST944: Mampu menjelaskan konsep-konsep penting dalam tatakelola keamanan informasi, termasuk manajemen resiko, manajemen keamanan siber, serta jamina
ITS;PST944;CLO1;manajemen resiko,;HSkill;PST944: Mampu menjelaskan konsep-konsep penting dalam tatakelola keamanan informasi, termasuk manajemen resiko, manajemen keamanan siber, serta jamina
ITS;PST944;CLO1;manajemen keamanan siber,;HSkill;PST944: Mampu menjelaskan konsep-konsep penting dalam tatakelola keamanan informasi, termasuk manajemen resiko, manajemen keamanan siber, serta jamina
ITS;PST944;CLO1;COBIT.;Tech;PST944: Mampu menjelaskan konsep-konsep penting dalam tatakelola keamanan informasi, termasuk manajemen resiko, manajemen keamanan siber, serta jamina
ITS;TML142;CLO1;machine learning;HSkill;TML142: Mampu memahami, mengemukakan, dan praktikkan teknologi pada machine learning serta mampu memberikan solusi yang inovatif atas permasalahan mel
ITS;PSK856;CLO1;cognitive computing,;HSkill;PSK856: Mampu memahami dasar-dasar dari cognitive computing, memahami implementasi soft computing sebagai engine dalam cognitive problem solver, menel
ITS;PSK856;CLO1;soft computing;HSkill;PSK856: Mampu memahami dasar-dasar dari cognitive computing, memahami implementasi soft computing sebagai engine dalam cognitive problem solver, menel
ITS;PSK856;CLO1;cognitive problem solver,;HSkill;PSK856: Mampu memahami dasar-dasar dari cognitive computing, memahami implementasi soft computing sebagai engine dalam cognitive problem solver, menel
ITS;PSK856;CLO1;AI,;HSkill;PSK856: Mampu memahami dasar-dasar dari cognitive computing, memahami implementasi soft computing sebagai engine dalam cognitive problem solver, menel
ITS;PSK856;CLO1;ML,;Tech;PSK856: Mampu memahami dasar-dasar dari cognitive computing, memahami implementasi soft computing sebagai engine dalam cognitive problem solver, menel
ITS;PSK856;CLO1;IoT;HSkill;PSK856: Mampu memahami dasar-dasar dari cognitive computing, memahami implementasi soft computing sebagai engine dalam cognitive problem solver, menel
ITS;PSK856;CLO1;cognitive computing;HSkill;PSK856: Mampu memahami dasar-dasar dari cognitive computing, memahami implementasi soft computing sebagai engine dalam cognitive problem solver, menel
ITS;PSK856;CLO1;Natural Language Processing;HSkill;PSK856: Mampu memahami dasar-dasar dari cognitive computing, memahami implementasi soft computing sebagai engine dalam cognitive problem solver, menel
ITS;PSK856;CLO1;Expert Systems;HSkill;PSK856: Mampu memahami dasar-dasar dari cognitive computing, memahami implementasi soft computing sebagai engine dalam cognitive problem solver, menel
ITS;ADDD245;CLO1;Data Science;HSkill;ADDD245: Mampu memahami posisi Data Science sebagai bidang antara Engineering, Analysis, Analytics, dan Communication serta membedakan jenjang data an
ITS;ADDD245;CLO1;Analysis,;HSkill;ADDD245: Mampu memahami posisi Data Science sebagai bidang antara Engineering, Analysis, Analytics, dan Communication serta membedakan jenjang data an
ITS;ADDD245;CLO1;Analytics,;HSkill;ADDD245: Mampu memahami posisi Data Science sebagai bidang antara Engineering, Analysis, Analytics, dan Communication serta membedakan jenjang data an
ITS;ADDD245;CLO1;diagnostic,;HSkill;ADDD245: Mampu memahami posisi Data Science sebagai bidang antara Engineering, Analysis, Analytics, dan Communication serta membedakan jenjang data an
ITS;ADDD245;CLO1;visualisasi;HSkill;ADDD245: Mampu memahami posisi Data Science sebagai bidang antara Engineering, Analysis, Analytics, dan Communication serta membedakan jenjang data an
ITS;ADDD245;CLO1;konsep statistik,;HSkill;ADDD245: Mampu memahami posisi Data Science sebagai bidang antara Engineering, Analysis, Analytics, dan Communication serta membedakan jenjang data an
ITS;ADDD245;CLO1;visualisasi,;HSkill;ADDD245: Mampu memahami posisi Data Science sebagai bidang antara Engineering, Analysis, Analytics, dan Communication serta membedakan jenjang data an
ITS;ADDD245;CLO1;analisis kecerdasan mesin,;HSkill;ADDD245: Mampu memahami posisi Data Science sebagai bidang antara Engineering, Analysis, Analytics, dan Communication serta membedakan jenjang data an
ITS;ADDD245;CLO1;machine learning,;HSkill;ADDD245: Mampu memahami posisi Data Science sebagai bidang antara Engineering, Analysis, Analytics, dan Communication serta membedakan jenjang data an
ITS;DPP410;CLO1;metodologi;HSkill;DPP410: Mampu memahami konsep dan metodologi studi serta perancangan pengalaman pengguna, menerapkan teknik-teknik memahami ruang masalah pengguna, pe
ITS;MPB088;CLO1;proses bisnis;HSkill;MPB088: Mampu mengklasifikasikan proses bisnis dalam organisasi serta menemukan dan menggambarkan proses AS-IS.
ITS;LDSD341;CLO1;logika,;HSkill;LDSD341: Mampu menjelaskan dan menerapkan konsep-konsep dasar logika, matematika, struktur diskrit, dan pendekatan komputasional untuk memecahkan perm
ITS;LDSD341;CLO1;matematika,;HSkill;LDSD341: Mampu menjelaskan dan menerapkan konsep-konsep dasar logika, matematika, struktur diskrit, dan pendekatan komputasional untuk memecahkan perm
ITS;LDSD341;CLO1;struktur diskrit,;HSkill;LDSD341: Mampu menjelaskan dan menerapkan konsep-konsep dasar logika, matematika, struktur diskrit, dan pendekatan komputasional untuk memecahkan perm
ITS;LDSD341;CLO1;komputasional;HSkill;LDSD341: Mampu menjelaskan dan menerapkan konsep-konsep dasar logika, matematika, struktur diskrit, dan pendekatan komputasional untuk memecahkan perm
ITS;MHP365;CLO5;CRM;HSkill;MHP365: Mahasiswa mampu mempraktikkan proses CRM untuk memahami dan merencanakan strategi bisnis yang efektif dalam situasi di Masyarakat.
ITS;MHP365;CLO5;strategi bisnis;HSkill;MHP365: Mahasiswa mampu mempraktikkan proses CRM untuk memahami dan merencanakan strategi bisnis yang efektif dalam situasi di Masyarakat.
ITS;MRP265;CLO1;manajemen rantai pasok,;HSkill;MRP265: Mampu menjelaskan konsep manajemen rantai pasok, menerapkan metode peramalan, perencanaan agregat, dan teknik manajemen permintaan untuk menye
ITS;MRP265;CLO1;peramalan,;HSkill;MRP265: Mampu menjelaskan konsep manajemen rantai pasok, menerapkan metode peramalan, perencanaan agregat, dan teknik manajemen permintaan untuk menye
ITS;MRP265;CLO1;perencanaan agregat,;HSkill;MRP265: Mampu menjelaskan konsep manajemen rantai pasok, menerapkan metode peramalan, perencanaan agregat, dan teknik manajemen permintaan untuk menye
ITS;MRP265;CLO1;manajemen permintaan;HSkill;MRP265: Mampu menjelaskan konsep manajemen rantai pasok, menerapkan metode peramalan, perencanaan agregat, dan teknik manajemen permintaan untuk menye
ITS;ODFB259;CLO1;sistem fluss,;HSkill;ODFB259: Mampu memahami organisasi sebagai sistem fluss, memahami design parameter, contingencies factors, structural configurations dalam desain orga
ITS;ODFB259;CLO1;design parameter,;HSkill;ODFB259: Mampu memahami organisasi sebagai sistem fluss, memahami design parameter, contingencies factors, structural configurations dalam desain orga
ITS;ODFB259;CLO1;contingencies factors,;HSkill;ODFB259: Mampu memahami organisasi sebagai sistem fluss, memahami design parameter, contingencies factors, structural configurations dalam desain orga
ITS;ODFB259;CLO1;structural configurations;HSkill;ODFB259: Mampu memahami organisasi sebagai sistem fluss, memahami design parameter, contingencies factors, structural configurations dalam desain orga
ITS;ODFB259;CLO1;desain organisasi,;HSkill;ODFB259: Mampu memahami organisasi sebagai sistem fluss, memahami design parameter, contingencies factors, structural configurations dalam desain orga
ITS;PDAP829;CLO1;optimasi kombinatorik,;HSkill;PDAP829: Mampu memahami permasalahan optimasi kombinatorik, menentukan algoritma heuristik yang tepat berdasarkan kompleksitas permasalahan, menerapka
ITS;PDAP829;CLO1;algoritma heuristik;HSkill;PDAP829: Mampu memahami permasalahan optimasi kombinatorik, menentukan algoritma heuristik yang tepat berdasarkan kompleksitas permasalahan, menerapka
ITS;PDAP829;CLO1;pemrograman;HSkill;PDAP829: Mampu memahami permasalahan optimasi kombinatorik, menentukan algoritma heuristik yang tepat berdasarkan kompleksitas permasalahan, menerapka
ITS;PKSI632;CLO1;Sistem Informasi,;HSkill;PKSI632: Mahasiswa mampu memahami definisi dan komponen Sistem Informasi, memahami peran Sistem Informasi dalam bisnis, membedakan jenis-jenis Sistem 
ITS;PKSI632;CLO1;Sistem Informasi;HSkill;PKSI632: Mahasiswa mampu memahami definisi dan komponen Sistem Informasi, memahami peran Sistem Informasi dalam bisnis, membedakan jenis-jenis Sistem 
ITS;PKSI632;CLO1;sistem informasi;HSkill;PKSI632: Mahasiswa mampu memahami definisi dan komponen Sistem Informasi, memahami peran Sistem Informasi dalam bisnis, membedakan jenis-jenis Sistem 
ITS;PBA126;CLO1;encoding;HSkill;PBA126: Mampu memahami dasar-dasar konseptual dari pengolahan bahasa alami, merancang skema encoding bahasa alami sederhana berdasarkan perhitungan, m
ITS;PBA126;CLO1;analisis data;HSkill;PBA126: Mampu memahami dasar-dasar konseptual dari pengolahan bahasa alami, merancang skema encoding bahasa alami sederhana berdasarkan perhitungan, m
ITS;PDAP113;CLO1;data mining;HSkill;PDAP113: Mampu menginterpretasikan karakteristik data deret waktu melalui visualisasi datanya, serta menentukan teknik peramalan yang sesuai
ITS;PDAP113;CLO1;data scientist:;HSkill;PDAP113: Mampu menginterpretasikan karakteristik data deret waktu melalui visualisasi datanya, serta menentukan teknik peramalan yang sesuai
ITS;PDSUT279;CLO1;pengumpulan data;HSkill;PDSUT279: Mampu memahami terminologi, konsep dasar, dan kegunaan statistika dari sisi peneliti dan praktisi, memahami beberapa metode pengumpulan data
ITS;RKPL832;CLO1;rekayasa kebutuhan perangkat lunak,;HSkill;RKPL832: Mampu memahami definisi dan pentingnya rekayasa kebutuhan perangkat lunak, memahami konsep, model, dan orang-orang yang terlibat dalam proses
ITS;RKPL832;CLO1;memvalidasi;HSkill;RKPL832: Mampu memahami definisi dan pentingnya rekayasa kebutuhan perangkat lunak, memahami konsep, model, dan orang-orang yang terlibat dalam proses
ITS;RO516;CLO1;simpleks,;HSkill;RO516: Mampu mendefinisikan permasalahan, memodelkan permasalahan tersebut, menyelesaikan model melalui metode grafis atau simpleks, menemukan informa
ITS;RO516;CLO1;pemrograman integer;HSkill;RO516: Mampu mendefinisikan permasalahan, memodelkan permasalahan tersebut, menyelesaikan model melalui metode grafis atau simpleks, menemukan informa
ITS;SBD331;CLO1;pengembangan sistem basis data,;HSkill;SBD331: Mampu memahami tahapan daur hidup pengembangan sistem basis data, fase-fase utama desain basis data, serta arsitektur sistem basis data
ITS;SBD331;CLO1;desain basis data,;HSkill;SBD331: Mampu memahami tahapan daur hidup pengembangan sistem basis data, fase-fase utama desain basis data, serta arsitektur sistem basis data
ITS;SBD331;CLO1;arsitektur sistem basis data;;
ITS;SBD331;CLO1;mendesain basis data konseptual;HSkill;SBD331: Mampu memahami tahapan daur hidup pengembangan sistem basis data, fase-fase utama desain basis data, serta arsitektur sistem basis data
ITS;SBD331;CLO1;pemodelan data;HSkill;SBD331: Mampu memahami tahapan daur hidup pengembangan sistem basis data, fase-fase utama desain basis data, serta arsitektur sistem basis data
ITS;SBD331;CLO1;basis data logikal;HSkill;SBD331: Mampu memahami tahapan daur hidup pengembangan sistem basis data, fase-fase utama desain basis data, serta arsitektur sistem basis data
ITS;SBD331;CLO1;model;HSkill;SBD331: Mampu memahami tahapan daur hidup pengembangan sistem basis data, fase-fase utama desain basis data, serta arsitektur sistem basis data
ITS;SBD331;CLO1;query,;HSkill;SBD331: Mampu memahami tahapan daur hidup pengembangan sistem basis data, fase-fase utama desain basis data, serta arsitektur sistem basis data
ITS;SBD331;CLO1;manipulasi data relasional;;
ITS;SE608;CLO1;sistem enterprise;HSkill;SE608: Mampu memahami konsep dan aspek-aspek dasar dalam sistem enterprise serta merencanakan dan mengkofigurasikan integrasi proses bisnis umum dalam
ITS;SE608;CLO1;integrasi proses bisnis;HSkill;SE608: Mampu memahami konsep dan aspek-aspek dasar dalam sistem enterprise serta merencanakan dan mengkofigurasikan integrasi proses bisnis umum dalam
ITS;SE608;CLO1;perangkat;HSkill;SE608: Mampu memahami konsep dan aspek-aspek dasar dalam sistem enterprise serta merencanakan dan mengkofigurasikan integrasi proses bisnis umum dalam
ITS;SE608;CLO1;pemrograman open source;HSkill;SE608: Mampu memahami konsep dan aspek-aspek dasar dalam sistem enterprise serta merencanakan dan mengkofigurasikan integrasi proses bisnis umum dalam
ITS;SE608;CLO1;integrasi ERP;HSkill;SE608: Mampu memahami konsep dan aspek-aspek dasar dalam sistem enterprise serta merencanakan dan mengkofigurasikan integrasi proses bisnis umum dalam
ITS;SE608;CLO1;CRM;HSkill;SE608: Mampu memahami konsep dan aspek-aspek dasar dalam sistem enterprise serta merencanakan dan mengkofigurasikan integrasi proses bisnis umum dalam
ITS;KL369;CLO1;komputasi lunak,;HSkill;KL369: Mampu memahami konsep komputasi lunak, optimasi, serta beberapa metode soft computing sebagai engine dalam problem solver, serta memahami jenis
ITS;KL369;CLO1;optimasi,;HSkill;KL369: Mampu memahami konsep komputasi lunak, optimasi, serta beberapa metode soft computing sebagai engine dalam problem solver, serta memahami jenis
ITS;KL369;CLO1;algoritma;HSkill;KL369: Mampu memahami konsep komputasi lunak, optimasi, serta beberapa metode soft computing sebagai engine dalam problem solver, serta memahami jenis
ITS;KL369;CLO1;komputasi lunak;HSkill;KL369: Mampu memahami konsep komputasi lunak, optimasi, serta beberapa metode soft computing sebagai engine dalam problem solver, serta memahami jenis
ITS;SDI821;CLO1;sistem data-intensif,;HSkill;SDI821: Mampu memahami metrik dari sistem data-intensif, mendemonstrasikan komponen-komponennya, serta merancang dan membangun sistem berbasis polygot
ITS;SKBM366;CLO1;konsep sistem,;HSkill;SKBM366: Mampu memahami dan menjelaskan konsep sistem, model, dan simulasi.
ITS;SKBM366;CLO1;model,;HSkill;SKBM366: Mampu memahami dan menjelaskan konsep sistem, model, dan simulasi.
ITS;SKBM366;CLO1;simulasi.;HSkill;SKBM366: Mampu memahami dan menjelaskan konsep sistem, model, dan simulasi.
ITS;SKBM366;CLO3;validasi model simulasi sistem dinamika.;HSkill;SKBM366: Mampu mengembangkan dan melakukan validasi model simulasi sistem dinamika.
ITS;SKBM366;CLO4;analisis sensitivitas.;HSkill;SKBM366: Mampu mengembangkan skenario model prediksi dan melakukan analisis sensitivitas.
ITS;SKBM366;CLO5;sistem keputusan berbasis model.;HSkill;SKBM366: Mampu mengembangkan dan memahami sistem keputusan berbasis model.
