course_id;course_name;platform;level;canonical_skill
C1815;Creative Thinking;Arizona State University;Beginner;resourcefulness
C1815;Creative Thinking;Arizona State University;Beginner;strategic thinking
C1815;Creative Thinking;Arizona State University;Beginner;thinking creatively on your own
C1815;Creative Thinking;Arizona State University;Beginner;thinking creatively with a group
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;application programming interface (api)
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;azure
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;cloud computing
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;data
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;general networking
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;hardware architecture
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;metrics
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;network administration
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;network protocols
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;network routing
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;network security
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;network switches
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;networking
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;networking technologies
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;sdn
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;software-defined networking
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;testing
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;testing/debugging
C1816;Software Defined Networking;Georgia Institute of Technology;Beginner;virtualization
C1817;Introduction to Computers;Microsoft;Beginner;business
C1817;Introduction to Computers;Microsoft;Beginner;business software
C1817;Introduction to Computers;Microsoft;Beginner;communication
C1817;Introduction to Computers;Microsoft;Beginner;computer architecture
C1817;Introduction to Computers;Microsoft;Beginner;computer hardware
C1817;Introduction to Computers;Microsoft;Beginner;computer software
C1817;Introduction to Computers;Microsoft;Beginner;computer systems
C1817;Introduction to Computers;Microsoft;Beginner;cybersecurity
C1817;Introduction to Computers;Microsoft;Beginner;data maintenance
C1817;Introduction to Computers;Microsoft;Beginner;data storage
C1817;Introduction to Computers;Microsoft;Beginner;data storage technologies
C1817;Introduction to Computers;Microsoft;Beginner;enterprise security
C1817;Introduction to Computers;Microsoft;Beginner;enterprise systems
C1817;Introduction to Computers;Microsoft;Beginner;generative ai
C1817;Introduction to Computers;Microsoft;Beginner;hardware
C1817;Introduction to Computers;Microsoft;Beginner;information technology
C1817;Introduction to Computers;Microsoft;Beginner;it support
C1817;Introduction to Computers;Microsoft;Beginner;microsoft excel
C1817;Introduction to Computers;Microsoft;Beginner;microsoft windows
C1817;Introduction to Computers;Microsoft;Beginner;operating systems
C1817;Introduction to Computers;Microsoft;Beginner;planning
C1817;Introduction to Computers;Microsoft;Beginner;security
C1817;Introduction to Computers;Microsoft;Beginner;servers
C1817;Introduction to Computers;Microsoft;Beginner;storage
C1817;Introduction to Computers;Microsoft;Beginner;system configuration
C1817;Introduction to Computers;Microsoft;Beginner;system design
C1817;Introduction to Computers;Microsoft;Beginner;system software
C1817;Introduction to Computers;Microsoft;Beginner;technical support and services
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;community health
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;demography
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;environment
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;environment health and safety
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;environmental policy
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;environmental regulations
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;environmental science
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;global health
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;hazardous waste operations and emergency response standard (hazwoper)
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;health
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;occupational health
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;pollution prevention
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;public health
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;radiation protection
C1818;Environmental Hazards and Global Public Health;University of Michigan;Beginner;water quality
C1819;IBM Data Science Professional Certificate;IBM;Beginner;advanced sql
C1819;IBM Data Science Professional Certificate;IBM;Beginner;algorithms
C1819;IBM Data Science Professional Certificate;IBM;Beginner;apis
C1819;IBM Data Science Professional Certificate;IBM;Beginner;artificial intelligence
C1819;IBM Data Science Professional Certificate;IBM;Beginner;big data
C1819;IBM Data Science Professional Certificate;IBM;Beginner;business
C1819;IBM Data Science Professional Certificate;IBM;Beginner;classification
C1819;IBM Data Science Professional Certificate;IBM;Beginner;cloud computing
C1819;IBM Data Science Professional Certificate;IBM;Beginner;computer science
C1819;IBM Data Science Professional Certificate;IBM;Beginner;dashboard
C1819;IBM Data Science Professional Certificate;IBM;Beginner;data
C1819;IBM Data Science Professional Certificate;IBM;Beginner;data analysis
C1819;IBM Data Science Professional Certificate;IBM;Beginner;data collection
C1819;IBM Data Science Professional Certificate;IBM;Beginner;data mining
C1819;IBM Data Science Professional Certificate;IBM;Beginner;data pipelines
C1819;IBM Data Science Professional Certificate;IBM;Beginner;data science
C1819;IBM Data Science Professional Certificate;IBM;Beginner;data structures
C1819;IBM Data Science Professional Certificate;IBM;Beginner;data visualization
C1819;IBM Data Science Professional Certificate;IBM;Beginner;data wrangling
C1819;IBM Data Science Professional Certificate;IBM;Beginner;database
C1819;IBM Data Science Professional Certificate;IBM;Beginner;databases
C1819;IBM Data Science Professional Certificate;IBM;Beginner;decision making
C1819;IBM Data Science Professional Certificate;IBM;Beginner;decision tree
C1819;IBM Data Science Professional Certificate;IBM;Beginner;functions
C1819;IBM Data Science Professional Certificate;IBM;Beginner;generative ai
C1819;IBM Data Science Professional Certificate;IBM;Beginner;git
C1819;IBM Data Science Professional Certificate;IBM;Beginner;github
C1819;IBM Data Science Professional Certificate;IBM;Beginner;jupyter
C1819;IBM Data Science Professional Certificate;IBM;Beginner;jupyter notebook
C1819;IBM Data Science Professional Certificate;IBM;Beginner;logic
C1819;IBM Data Science Professional Certificate;IBM;Beginner;machine learning
C1819;IBM Data Science Professional Certificate;IBM;Beginner;matplotlib
C1819;IBM Data Science Professional Certificate;IBM;Beginner;metrics
C1819;IBM Data Science Professional Certificate;IBM;Beginner;microsoft excel
C1819;IBM Data Science Professional Certificate;IBM;Beginner;model
C1819;IBM Data Science Professional Certificate;IBM;Beginner;model development
C1819;IBM Data Science Professional Certificate;IBM;Beginner;numpy
C1819;IBM Data Science Professional Certificate;IBM;Beginner;pandas
C1819;IBM Data Science Professional Certificate;IBM;Beginner;predictive modeling
C1819;IBM Data Science Professional Certificate;IBM;Beginner;programming languages
C1819;IBM Data Science Professional Certificate;IBM;Beginner;python
C1819;IBM Data Science Professional Certificate;IBM;Beginner;python fundamentals
C1819;IBM Data Science Professional Certificate;IBM;Beginner;regression
C1819;IBM Data Science Professional Certificate;IBM;Beginner;scikit-learn
C1819;IBM Data Science Professional Certificate;IBM;Beginner;seaborn
C1819;IBM Data Science Professional Certificate;IBM;Beginner;social media
C1819;IBM Data Science Professional Certificate;IBM;Beginner;software development
C1819;IBM Data Science Professional Certificate;IBM;Beginner;sql
C1819;IBM Data Science Professional Certificate;IBM;Beginner;statistical analysis
C1819;IBM Data Science Professional Certificate;IBM;Beginner;stored procedures
C1819;IBM Data Science Professional Certificate;IBM;Beginner;writing
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;ai technology awareness
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;artificial intelligence
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;automation
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;benefits
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;business
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;business process automation
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;calendar management
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;chatgpt
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;communication
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;email automation
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;generative ai
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;innovation
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;natural language processing
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;personal development
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;productivity
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;prompt engineering
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;scheduling
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;self service technologies
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;time and project management
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;time management
C1820;Leveraging Virtual Assistants for Personal Productivity;Coursera Instructor Network;Beginner;virtual assistant interaction
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;artificial intelligence
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;communication
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;data
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;improve overall performance of ai applications
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;machine learning
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;model
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;model fine tuning
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;natural language processing
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;parameter tuning
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;prompt engineer best practice
C1821;OpenAI: Consistent Response Strategies;Coursera Instructor Network;Intermediate;prompt engineering
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;artificial intelligence
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;communication
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;communication strategies
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;data
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;documentation
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;effective communication
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;interviewing skills
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;leadership
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;milestones (project management)
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;negotiation
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;performance reporting
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;planning
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;problem solving
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;project documentation
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;project management
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;project planning
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;project scoping
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;quality management
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;reporting
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;requirements analysis
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;research
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;stakeholder analysis
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;stakeholder engagement
C1822;Capstone: Applying Project Management in the Real World;Google;Beginner;storytelling
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;collaboration
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;communication
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;data
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;data management
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;data science
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;data visualization
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;documentation
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;editing
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;information visualization (infovis)
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;layout
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;project management
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;research
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;scientific writing
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;typography
C1823;Public Engagement for Scientists;Illinois Tech;Intermediate;visual communication
C1824;Imagining Other Earths;Princeton University;Beginner;angular
C1824;Imagining Other Earths;Princeton University;Beginner;biochemistry
C1824;Imagining Other Earths;Princeton University;Beginner;biology
C1824;Imagining Other Earths;Princeton University;Beginner;environmental science
C1824;Imagining Other Earths;Princeton University;Beginner;general science and research
C1824;Imagining Other Earths;Princeton University;Beginner;mathematical modeling
C1824;Imagining Other Earths;Princeton University;Beginner;microbiology
C1824;Imagining Other Earths;Princeton University;Beginner;physical science
C1824;Imagining Other Earths;Princeton University;Beginner;physics
C1824;Imagining Other Earths;Princeton University;Beginner;principle
C1824;Imagining Other Earths;Princeton University;Beginner;scientific methods
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;artificial intelligence
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;artificial intelligence (ai)
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;compliance management
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;data ethics
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;data science
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;generative ai
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;governance
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;human resource policies
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;information privacy
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;intellectual property
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;llms
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;policy development
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;regulatory compliance
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;responsible ai
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;stakeholder engagement
C1825;Developing AI Policy;Fred Hutchinson Cancer Center;Beginner;team building
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;algorithms
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;ant
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;bioinformatics
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;biotechnology
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;computational thinking
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;data
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;dynamic programming
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;graph algorithms
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;graph theory
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;http
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;infectious diseases
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;molecular biology
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;net
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;pharmacology
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;python
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;research
C1826;Genome Sequencing (Bioinformatics II);University of California San Diego;Intermediate;whole genome sequencing
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;access control
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;aws
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;aws infrastructure
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;aws pricing
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;aws security
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;aws security principle
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;aws services
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;billing management
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;business
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;cloud
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;cloud computing
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;cloud concepts
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;cloud deployment model
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;cloud service model
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;data
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;database
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;databases
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;deployment
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;ec2
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;iam
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;innovation
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;it infrastructure
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;networking
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;s3
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;scalability
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;security
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;storage
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;subnets
C1827;AWS Cloud Practitioner Certification Specialization;LearnKartS;Beginner;virtualization
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;content creation
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;editing
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;functions
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;http
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;multimedia
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;music
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;oral expression
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;peer review
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;photo editing
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;scripting
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;storyboarding
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;storytelling
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;video editing
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;windows
C1828;Powerful Tools for Teaching and Learning: Digital Storytelling;University of Houston;Beginner;writing
C1829;PMP Exam Prep: Ways of Working for Technical Projects;University of Maryland, College Park;Beginner;agile
C1829;PMP Exam Prep: Ways of Working for Technical Projects;University of Maryland, College Park;Beginner;data
C1829;PMP Exam Prep: Ways of Working for Technical Projects;University of Maryland, College Park;Beginner;implementation
C1829;PMP Exam Prep: Ways of Working for Technical Projects;University of Maryland, College Park;Beginner;planning
C1829;PMP Exam Prep: Ways of Working for Technical Projects;University of Maryland, College Park;Beginner;procurement
C1829;PMP Exam Prep: Ways of Working for Technical Projects;University of Maryland, College Park;Beginner;project management
C1829;PMP Exam Prep: Ways of Working for Technical Projects;University of Maryland, College Park;Beginner;risk management
C1829;PMP Exam Prep: Ways of Working for Technical Projects;University of Maryland, College Park;Beginner;scheduling
C1829;PMP Exam Prep: Ways of Working for Technical Projects;University of Maryland, College Park;Beginner;technical skills
C1830;Corporate Governance;Coursera Instructor Network;Beginner;accountability
C1830;Corporate Governance;Coursera Instructor Network;Beginner;and compliance
C1830;Corporate Governance;Coursera Instructor Network;Beginner;business
C1830;Corporate Governance;Coursera Instructor Network;Beginner;business ethics
C1830;Corporate Governance;Coursera Instructor Network;Beginner;business management
C1830;Corporate Governance;Coursera Instructor Network;Beginner;compliance
C1830;Corporate Governance;Coursera Instructor Network;Beginner;compliance management
C1830;Corporate Governance;Coursera Instructor Network;Beginner;corporate communications
C1830;Corporate Governance;Coursera Instructor Network;Beginner;corporate governance principles
C1830;Corporate Governance;Coursera Instructor Network;Beginner;corporate strategy
C1830;Corporate Governance;Coursera Instructor Network;Beginner;crisis management
C1830;Corporate Governance;Coursera Instructor Network;Beginner;culture
C1830;Corporate Governance;Coursera Instructor Network;Beginner;enterprise risk management (erm)
C1830;Corporate Governance;Coursera Instructor Network;Beginner;environmental social and corporate governance (esg)
C1830;Corporate Governance;Coursera Instructor Network;Beginner;ethical business practices
C1830;Corporate Governance;Coursera Instructor Network;Beginner;ethical standards and conduct
C1830;Corporate Governance;Coursera Instructor Network;Beginner;financial reporting
C1830;Corporate Governance;Coursera Instructor Network;Beginner;governance
C1830;Corporate Governance;Coursera Instructor Network;Beginner;law
C1830;Corporate Governance;Coursera Instructor Network;Beginner;organizational structure
C1830;Corporate Governance;Coursera Instructor Network;Beginner;regulation
C1830;Corporate Governance;Coursera Instructor Network;Beginner;regulatory compliance
C1830;Corporate Governance;Coursera Instructor Network;Beginner;regulatory compliance management
C1830;Corporate Governance;Coursera Instructor Network;Beginner;resilience
C1830;Corporate Governance;Coursera Instructor Network;Beginner;risk management
C1830;Corporate Governance;Coursera Instructor Network;Beginner;risk management strategies
C1830;Corporate Governance;Coursera Instructor Network;Beginner;stakeholder engagement
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;ai personalization
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;artificial intelligence
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;clinical trials
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;data
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;data analysis
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;deep learning
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;diagnostic
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;estimation
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;go
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;health
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;health informatics
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;large language modeling
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;machine learning
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;machine learning interpretation
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;medical science and research
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;natural language entity extraction
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;natural language processing
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;neural networks
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;patient treatment
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;precision medicine
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;predictive modeling
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;question-answering
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;random forest
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;statistical analysis
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;text mining
C1831;AI For Medical Treatment;DeepLearning.AI;Intermediate;treatment effect estimation
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;and microbiology
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;antimicrobial
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;antimicrobial resistance
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;bioinformatics
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;biology
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;cellular
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;culture
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;data
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;data quality
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;databases
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;drug resistance
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;epidemiology
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;genome
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;health
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;http
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;infectious diseases
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;laboratory testing
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;medical laboratory
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;medical science and research
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;microbiology
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;molecular
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;public health
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;public health and disease prevention
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;quality assurance
C1832;Antimicrobial resistance - theory and methods;Technical University of Denmark (DTU);Intermediate;testing
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;business
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;business metrics
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;business strategies
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;culture
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;customer acquisition management
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;digital marketing
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;earned media
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;entrepreneurship
C1833;Entrepreneurship 3: Growth Strategies;University of Pennsylvania;Beginner;forecasting
